mmsi,mean_frequency,std_frequency,mean_bandwidth,mean_power,mean_signal_strength,mean_noise_level,mean_snr,mean_lat,mean_lon,nb_signatures,name,flag,type
391158344,159.06166666666667,2.062759478627278,27.183333333333334,269.09999999999997,-49.18333333333334,-85.81666666666666,28.3,0.06271666666666557,-9.469800000000005,6,NAVIRE-8344,Malta,Bulk Carrier
391430690,159.976,2.071371526308118,23.84,262.26000000000005,-93.56,-91.67999999999999,21.36,24.38202,-43.36054,5,NAVIRE-0690,Liberia,Passenger Ship
391786359,159.42375,1.696921056333672,32.5,321.05,-69.9125,-80.0375,30.2125,-4.7241125,-26.285025,8,NAVIRE-6359,Panama,Fishing Vessel
392617917,158.28375,1.8609055975135231,20.95,210.47500000000002,-85.7625,-93.03750000000001,21.2375,34.2263625,-46.4904625,8,NAVIRE-7917,Panama,Passenger Ship
393509366,158.40166666666667,1.7789594336765167,25.21666666666667,241.36666666666667,-67.58333333333333,-85.31666666666666,26.966666666666665,1.4254499999999979,32.70146666666667,6,NAVIRE-9366,Singapore,General Cargo
393784956,159.2875,1.6595857916962282,28.85,161.75,-89.775,-92.9,18.725,10.383525000000004,22.94525,4,NAVIRE-4956,Panama,Bulk Carrier
394645869,158.20333333333335,1.3791253266714574,35.800000000000004,172.0666666666667,-84.86666666666666,-88.14999999999999,23.96666666666667,-3.5991999999999984,-97.76418333333334,6,NAVIRE-5869,Panama,Container Ship
394819025,158.64888888888888,1.7844638161394835,27.288888888888888,173.55555555555554,-66.78888888888889,-95.15555555555555,26.655555555555555,0.9201333333333355,-29.290877777777773,9,NAVIRE-9025,Liberia,Container Ship
396838191,158.715,0.9565510963874356,30.8,276.98333333333335,-80.06666666666666,-88.73333333333333,16.8,-23.515933333333333,-19.67368333333334,6,NAVIRE-8191,Bahamas,Container Ship
397348659,158.76875,1.431107837605927,29.1375,272.1125,-64.6875,-85.3125,27.425,-18.063775,24.039625,8,NAVIRE-8659,USA,Fishing Vessel
398193465,157.65,,14.3,145.1,-58.3,-110.1,29.5,-39.1449,133.1917,1,NAVIRE-3465,Marshall Islands,Fishing Vessel
399163627,158.91666666666666,1.7162847471597888,38.166666666666664,363.26666666666665,-79.46666666666667,-90.16666666666667,36.9,13.536166666666666,118.16199999999999,3,NAVIRE-3627,Marshall Islands,Passenger Ship
399373193,159.62666666666667,2.2226080776121293,27.116666666666664,247.58333333333334,-88.8,-99.71666666666665,31.383333333333336,-18.03493333333333,-40.39423333333333,6,NAVIRE-3193,France,Passenger Ship
401032142,158.966,1.5421835169654776,32.44,205.76,-68.3,-101.6,26.0,-64.42338,-73.53726,5,NAVIRE-2142,Liberia,Passenger Ship
401528305,158.8275,1.4061620342857584,27.425,219.125,-68.375,-87.575,27.675,6.192274999999999,83.611425,4,NAVIRE-8305,USA,General Cargo
401816566,158.80454545454543,1.9384909782424224,33.945454545454545,191.93636363636367,-66.3,-87.93636363636364,25.263636363636362,25.256081818181823,-22.570954545454544,11,NAVIRE-6566,Liberia,Container Ship
403275944,158.95,3.493107499061543,22.25,314.85,-42.8,-89.65,17.8,34.29,-5.195899999999995,2,NAVIRE-5944,France,Fishing Vessel
403401992,158.34,1.6227548592850667,31.675,207.8,-41.425,-91.525,12.6,22.8989,81.480925,4,NAVIRE-1992,France,Passenger Ship
403492770,161.115,0.3606244584051328,38.2,301.85,-72.5,-85.95,32.65,23.6497,-63.435700000000004,2,NAVIRE-2770,Marshall Islands,Passenger Ship
403551997,157.17999999999998,1.0105938848023914,28.8,169.66666666666666,-64.10000000000001,-99.2,13.799999999999999,6.458933333333334,-116.31443333333334,3,NAVIRE-1997,Malta,Passenger Ship
404128445,158.91,1.7768398914927612,24.633333333333336,293.81666666666666,-61.23333333333333,-83.60000000000001,19.45,-33.92998333333333,46.61351666666667,6,NAVIRE-8445,Panama,Bulk Carrier
405176063,160.31,0.3111269837220793,47.35,230.89999999999998,-89.3,-110.0,7.05,27.82305,64.08879999999999,2,NAVIRE-6063,Liberia,Bulk Carrier
405294999,158.6125,1.4068967031496353,27.1,187.77499999999998,-57.6,-85.525,21.375,-31.250349999999997,21.508924999999998,4,NAVIRE-4999,USA,Container Ship
405517314,159.43666666666667,2.0822071622839666,23.083333333333332,208.0,-94.93333333333334,-95.98333333333333,23.133333333333336,15.499916666666664,36.68771666666666,6,NAVIRE-7314,Denmark,General Cargo
406449637,158.8725,2.283786016996468,24.7,247.9375,-61.7375,-88.55,31.95,0.4761250000000017,28.2823375,8,NAVIRE-9637,Marshall Islands,Fishing Vessel
407783617,158.64333333333335,2.1700076804779647,29.600000000000005,338.46666666666664,-75.56666666666666,-84.76666666666667,23.23333333333333,-60.150933333333334,18.993199999999998,3,NAVIRE-3617,USA,Bulk Carrier
408697312,159.07999999999998,2.2729862882707113,29.985714285714288,184.68571428571428,-79.48571428571428,-91.75714285714285,26.37142857142857,-9.186928571428572,-24.853499999999997,7,NAVIRE-7312,Panama,Bulk Carrier
408835992,159.2775,1.7410605005761863,34.325,202.55,-80.05,-99.45,23.175,0.0738500000000002,-74.0735,4,NAVIRE-5992,China,Container Ship
409089660,159.955,1.7010249011362866,30.0625,208.625,-60.699999999999996,-89.5375,27.275,-17.010275,9.090899999999998,8,NAVIRE-9660,Singapore,General Cargo
409203436,158.934,1.6585324838543292,38.0,211.21999999999997,-56.260000000000005,-92.28,39.1,11.0883,17.49874,5,NAVIRE-3436,Singapore,Bulk Carrier
409720576,158.98250000000002,2.1289649284726697,21.275,251.25,-67.7,-106.5,17.924999999999997,-6.0768249999999995,-35.031774999999996,4,NAVIRE-0576,France,Container Ship
410019201,159.8775,1.4242466680419368,33.7625,186.3,-76.225,-95.175,29.75,1.051074999999999,36.737849999999995,8,NAVIRE-9201,Denmark,Passenger Ship
410444994,159.57999999999998,1.9211628423084426,41.925,281.95,-69.575,-96.275,24.725,-30.7609,-17.0577,4,NAVIRE-4994,Malta,Tanker
410992457,159.24666666666667,1.9803703357368936,31.933333333333334,275.1333333333333,-58.166666666666664,-90.86666666666667,24.683333333333334,-15.733183333333335,65.74018333333333,6,NAVIRE-2457,China,General Cargo
412200014,158.095,1.6719350067112788,29.45,247.7,-63.875,-95.425,34.225,20.1417,77.96495,4,NAVIRE-0014,Malta,Passenger Ship
412547846,159.48777777777778,2.2580510278655024,32.55555555555556,194.82222222222222,-90.42222222222222,-79.72222222222223,26.666666666666668,6.965333333333332,20.06737777777778,9,NAVIRE-7846,Panama,Passenger Ship
412845068,159.4988888888889,1.5293172042160303,24.08888888888889,293.9555555555555,-55.48888888888889,-101.85555555555555,33.65555555555555,-5.3354888888888885,38.89555555555555,9,NAVIRE-5068,Denmark,General Cargo
413062848,158.51,2.248599564173226,38.45,220.8,-58.1,-88.0,32.85,-16.0099,-74.3968,2,NAVIRE-2848,Denmark,Container Ship
414040537,157.42875,0.9668865718672203,27.95,181.6625,-95.0875,-90.65,25.95,-7.351962500000002,56.377874999999996,8,NAVIRE-0537,Denmark,Container Ship
415742193,159.70166666666668,1.8908666443370943,31.2,231.01666666666668,-72.78333333333333,-74.98333333333333,21.099999999999998,-8.027733333333332,-5.3125,6,NAVIRE-2193,Panama,Tanker
416064970,159.63000000000002,1.2701771529987451,31.1,190.76,-81.7,-84.86,25.06,3.3648399999999996,9.24182,5,NAVIRE-4970,China,Fishing Vessel
417153380,158.42000000000002,2.203103871057067,23.125,250.14999999999998,-66.2,-86.0,27.8,14.114674999999998,-8.4742,4,NAVIRE-3380,Malta,Container Ship
417287774,157.45000000000002,1.2950289572052034,33.36666666666667,265.56666666666666,-90.96666666666665,-84.7,31.899999999999995,-1.3818000000000008,-39.62696666666667,3,NAVIRE-7774,Singapore,Container Ship
417393024,158.888,2.457970707718066,22.78,186.84,-76.32000000000001,-95.97999999999999,26.880000000000003,-58.82057999999999,-17.85656,5,NAVIRE-3024,USA,Fishing Vessel
418169543,159.43714285714285,1.8550266331036385,27.071428571428573,207.07142857142858,-58.55714285714286,-84.12857142857142,34.042857142857144,16.497814285714288,58.22634285714286,7,NAVIRE-9543,Malta,Tanker
418216232,159.20111111111112,1.7073110762573749,34.355555555555554,249.26666666666668,-67.35555555555555,-86.91111111111111,34.922222222222224,-4.023122222222223,6.215211111111111,9,NAVIRE-6232,Bahamas,Bulk Carrier
418271823,158.36,2.044097192731636,24.575,271.075,-64.3,-86.65,33.575,6.062249999999999,10.378,4,NAVIRE-1823,China,Tanker
418369900,157.762,1.4018452125680527,29.580000000000002,241.44,-72.82000000000001,-87.02000000000001,26.8,-57.27806,-69.22998,5,NAVIRE-9900,USA,Fishing Vessel
418950990,158.70000000000002,1.8868386258501189,29.95,256.21666666666664,-76.86666666666667,-95.03333333333335,24.066666666666666,40.67275,23.07111666666667,6,NAVIRE-0990,Denmark,Tanker
419681851,160.325,0.9121677477306507,19.65,235.8,-69.0,-99.4,18.55,14.442599999999999,15.4651,2,NAVIRE-1851,Malta,Fishing Vessel
420101729,156.745,0.6010407640085714,22.95,221.95000000000002,-107.35,-105.05,30.65,16.4402,-20.682750000000006,2,NAVIRE-1729,Malta,Passenger Ship
420176132,159.55666666666667,2.035198598007913,27.400000000000002,213.69999999999996,-52.06666666666666,-99.7,12.066666666666668,0.3309666666666639,11.382233333333332,3,NAVIRE-6132,Panama,Passenger Ship
420862582,159.28333333333333,2.158572058869778,40.6,249.4,-91.63333333333333,-92.36666666666667,27.599999999999998,-15.613233333333335,33.38976666666667,3,NAVIRE-2582,Malta,Tanker
421626132,158.92666666666665,2.2007347257980316,26.266666666666666,357.8333333333333,-85.39999999999999,-87.43333333333334,31.833333333333332,-75.69596666666666,-82.28716666666666,3,NAVIRE-6132,Liberia,Container Ship
421800471,158.695,1.0866002024663903,34.725,344.75,-65.275,-81.5,26.6,-13.659250000000004,-27.2997,4,NAVIRE-0471,Panama,Passenger Ship
422236152,159.305,1.9493332193342323,34.075,293.25,-70.32499999999999,-74.575,20.75,-35.54995,21.040449999999996,4,NAVIRE-6152,Denmark,General Cargo
422364175,157.17,0.9081299466486085,35.03333333333333,252.73333333333335,-50.833333333333336,-75.13333333333334,22.266666666666666,-25.3211,-67.3503,3,NAVIRE-4175,USA,Fishing Vessel
422816465,159.35500000000002,1.3120594498726164,22.525,349.725,-72.5,-92.275,30.225,16.23375,-21.259175,4,NAVIRE-6465,Bahamas,General Cargo
424210268,158.47,1.9848677537810868,33.1,248.26666666666665,-32.13333333333333,-90.76666666666667,17.166666666666668,-18.893366666666665,0.7502666666666666,3,NAVIRE-0268,Singapore,Container Ship
424592926,159.03125,1.6474086794547635,31.5625,213.15,-68.7625,-100.05,27.150000000000002,-34.1201875,-25.864675000000002,8,NAVIRE-2926,USA,Passenger Ship
425319931,159.55,3.379970414071708,29.650000000000002,202.65,-70.45,-103.75,48.05,30.688850000000002,-91.4853,2,NAVIRE-9931,Panama,General Cargo
425344391,158.03,1.1187046080176837,25.76,351.93999999999994,-56.58,-108.9,22.74,22.65624,10.211859999999998,5,NAVIRE-4391,Singapore,General Cargo
425682454,158.54166666666666,1.5852749498641177,26.833333333333332,210.35000000000002,-75.45,-99.33333333333333,24.266666666666666,10.448099999999998,-44.27343333333332,6,NAVIRE-2454,Liberia,Container Ship
426878147,158.68333333333334,2.019887785662037,20.5,249.14999999999998,-62.0,-72.05,23.483333333333334,22.961649999999995,43.816833333333335,6,NAVIRE-8147,Panama,Tanker
429191774,158.09,2.0053179299053907,27.633333333333336,226.26666666666665,-77.10000000000001,-100.26666666666667,19.3,27.545266666666663,-41.957233333333335,3,NAVIRE-1774,Denmark,Bulk Carrier
429463049,159.45333333333335,2.706886280088863,24.333333333333332,355.3,-43.1,-83.06666666666666,14.066666666666668,8.136133333333333,-33.17843333333334,3,NAVIRE-3049,Denmark,General Cargo
429489274,158.315,3.2031937187750508,37.0,177.79999999999998,-39.349999999999994,-89.85,19.3,-17.92775,-27.1655,2,NAVIRE-9274,China,Container Ship
430213890,158.4125,1.9089504096928958,20.625,299.125,-43.3,-86.6,30.625,-33.9895,67.77157500000001,4,NAVIRE-3890,France,Passenger Ship
430248110,158.875,1.3514843691289986,36.65,320.71666666666664,-79.36666666666666,-105.2,21.849999999999998,-26.08871666666667,-2.800466666666665,6,NAVIRE-8110,Panama,Fishing Vessel
430323255,159.13714285714286,1.904063324277089,33.51428571428571,189.37142857142857,-68.92857142857143,-89.7,27.157142857142855,-3.123642857142857,13.100228571428568,7,NAVIRE-3255,Bahamas,Passenger Ship
431125158,158.59333333333333,1.6709837421910092,27.21666666666667,211.8166666666667,-77.4,-77.13333333333334,13.416666666666666,9.9133,-13.805566666666664,6,NAVIRE-5158,Panama,Passenger Ship
431297958,159.04444444444445,2.0897614164726495,31.27777777777778,240.63333333333333,-75.58888888888889,-88.15555555555555,19.91111111111111,-12.814277777777779,73.10154444444444,9,NAVIRE-7958,USA,Passenger Ship
431340436,159.95499999999998,2.514153270321176,27.125,141.4,-86.0,-97.775,18.825000000000003,-23.515625,-153.971975,4,NAVIRE-0436,Denmark,Bulk Carrier
432596188,159.464,2.4767175858381636,35.739999999999995,287.15999999999997,-72.12,-80.52000000000001,31.560000000000002,28.436880000000002,-19.48204,5,NAVIRE-6188,France,Fishing Vessel
433158282,160.19,,13.3,314.7,-23.8,-61.6,36.0,-60.9557,-116.8057,1,NAVIRE-8282,Singapore,Bulk Carrier
433665909,158.7575,0.7067472438337928,37.575,196.0,-76.225,-88.225,25.65,50.031125,-12.298624999999998,4,NAVIRE-5909,Marshall Islands,Passenger Ship
433980731,159.7475,1.4503189304425408,35.275,153.825,-80.27499999999999,-99.8,24.225,4.6175250000000005,-7.834075,4,NAVIRE-0731,Panama,Passenger Ship
434377681,158.3,2.715290039756335,29.9,324.5,-60.449999999999996,-98.0,33.75,45.586,-148.39775,2,NAVIRE-7681,Denmark,Fishing Vessel
436223782,160.164,2.2681776826342372,23.5,247.88000000000002,-63.6,-90.86,35.8,-2.6918000000000006,10.9592,5,NAVIRE-3782,Panama,General Cargo
436352356,159.735,2.2415284963613566,29.65,222.85000000000002,-77.55,-86.55,32.85,8.8281,97.52250000000001,2,NAVIRE-2356,Liberia,Container Ship
437879281,159.25666666666666,1.8736346139700542,33.56666666666667,275.09999999999997,-58.833333333333336,-87.01666666666667,20.95,-32.7285,30.242633333333334,6,NAVIRE-9281,Singapore,General Cargo
438102804,158.78,2.8483855076165505,22.633333333333336,260.90000000000003,-77.13333333333333,-66.89999999999999,29.03333333333333,-30.650966666666665,40.6402,3,NAVIRE-2804,Bahamas,Tanker
439142651,159.54125,1.5547295355049484,33.525,267.325,-68.075,-88.2375,11.1,-24.8620875,-53.811225,8,NAVIRE-2651,Liberia,Container Ship
439796108,158.7575,1.6379738500151146,23.75,248.775,-61.525,-105.25,31.675,1.0753250000000012,-40.70877500000001,4,NAVIRE-6108,USA,Container Ship
440461093,159.45125,2.1889099537702026,33.1,213.92499999999998,-89.925,-87.75,34.2375,-15.846975,4.0163874999999996,8,NAVIRE-1093,China,Bulk Carrier
440753173,159.0825,2.140725844861295,30.349999999999998,213.7125,-62.725,-92.0125,25.349999999999998,22.1868625,-37.787037500000004,8,NAVIRE-3173,France,Passenger Ship
441462536,160.5,,17.8,287.1,-34.8,-93.1,44.6,0.9918,-130.5301,1,NAVIRE-2536,USA,General Cargo
441799840,158.70428571428573,2.0608320095118264,30.657142857142855,211.92857142857142,-69.94285714285715,-84.01428571428572,20.52857142857143,40.99561428571428,54.668485714285715,7,NAVIRE-9840,Denmark,Passenger Ship
442558328,160.19,2.335051748177463,28.950000000000003,221.725,-95.225,-103.625,28.725,-14.765525000000002,-28.238474999999998,4,NAVIRE-8328,Bahamas,Container Ship
442995932,158.51625,1.4187211293475372,37.4625,210.725,-71.1875,-91.4625,18.0625,-31.651987499999997,-64.72494999999999,8,NAVIRE-5932,China,General Cargo
443032358,158.70499999999998,1.6256502972315046,24.779999999999998,234.06,-59.970000000000006,-91.27000000000001,27.5,20.822830000000003,-21.932660000000002,10,NAVIRE-2358,Malta,General Cargo
443338863,160.40249999999997,1.5085174841545625,32.724999999999994,250.85,-79.775,-102.525,9.725,19.1265,-0.8229999999999968,4,NAVIRE-8863,Panama,Container Ship
443461886,158.66857142857143,1.8041103862331345,28.342857142857145,294.0,-84.11428571428571,-87.77142857142857,28.02857142857143,-9.142000000000001,5.074528571428568,7,NAVIRE-1886,France,Tanker
443780416,159.97,1.6817507884005076,29.4,299.8375,-75.075,-96.225,20.8125,-19.7447625,113.70865,8,NAVIRE-0416,Singapore,Fishing Vessel
443799491,159.1,1.9771444054494365,19.333333333333332,178.6,-81.0,-85.8,19.866666666666664,-5.710799999999999,44.20343333333333,3,NAVIRE-9491,China,Container Ship
443828407,160.28,1.278671185254447,34.25,243.75,-41.35,-78.05000000000001,11.05,-32.300450000000005,-63.9779,4,NAVIRE-8407,Bahamas,Passenger Ship
444470257,158.9077777777778,1.9434362465603257,34.55555555555556,249.89999999999998,-78.25555555555556,-84.35555555555555,33.666666666666664,-1.6132222222222214,90.90348888888889,9,NAVIRE-0257,China,General Cargo
444890693,160.26857142857145,1.9789090308503279,28.87142857142857,269.62857142857143,-73.64285714285714,-85.61428571428571,18.114285714285714,6.341242857142857,-12.338599999999998,7,NAVIRE-0693,USA,Passenger Ship
446212691,158.095,1.4673615777987414,34.333333333333336,202.58333333333334,-91.23333333333333,-91.21666666666665,18.8,-24.72741666666667,34.39273333333333,6,NAVIRE-2691,France,Container Ship
447149593,160.38333333333333,1.2419473955580167,37.1,328.1666666666667,-59.26666666666667,-80.89999999999999,25.266666666666666,-16.228233333333332,-5.512199999999997,3,NAVIRE-9593,Malta,Passenger Ship
447432545,159.052,1.526391168737554,28.639999999999997,274.06000000000006,-60.4,-81.58,31.560000000000002,4.2411,60.1595,5,NAVIRE-2545,Marshall Islands,Tanker
448742787,157.91,0.7921174155388799,32.72,206.32,-62.48,-107.34,36.019999999999996,-23.87896,84.98566000000001,5,NAVIRE-2787,China,Tanker
448911983,161.05666666666664,0.9034009814768476,25.76666666666667,263.73333333333335,-54.56666666666666,-93.73333333333333,30.76666666666667,4.015566666666667,-125.80576666666666,3,NAVIRE-1983,Liberia,Fishing Vessel
449459316,157.245,1.022071426075489,30.633333333333336,270.2333333333333,-77.35000000000001,-84.93333333333334,36.699999999999996,-14.47905,-19.618599999999997,6,NAVIRE-9316,Panama,Tanker
449977525,158.99571428571429,2.1036464939310973,33.44285714285714,163.68571428571428,-81.89999999999999,-86.18571428571428,32.714285714285715,-11.832357142857145,-22.196900000000007,7,NAVIRE-7525,China,Tanker
450391469,157.99666666666667,1.3209188720987604,34.0,258.09999999999997,-58.300000000000004,-92.61666666666667,32.083333333333336,-13.49825,-23.378150000000005,6,NAVIRE-1469,Malta,General Cargo
450769975,158.32666666666668,2.0310555547957416,38.0,347.56666666666666,-67.66666666666667,-86.14999999999999,32.53333333333333,-9.539950000000001,32.1567,6,NAVIRE-9975,China,Bulk Carrier
451146016,158.57800000000003,1.3711746788793886,23.380000000000003,118.06000000000002,-68.46,-85.44,23.44,-12.844220000000002,43.54477999999999,5,NAVIRE-6016,Panama,Bulk Carrier
452240475,159.85625,1.5185701686596076,32.3875,216.0875,-71.675,-89.2375,27.8875,21.2072,-71.21095,8,NAVIRE-0475,Liberia,Tanker
452496498,160.12,2.262741699796944,24.65,194.55,-82.6,-60.849999999999994,25.5,14.318549999999998,50.424,2,NAVIRE-6498,Marshall Islands,Fishing Vessel
452754816,157.99,2.110181666744992,30.15,282.375,-64.05,-91.425,31.0,-22.090650000000004,52.517275,4,NAVIRE-4816,Malta,Passenger Ship
455207826,159.53285714285715,2.301649512021863,29.114285714285717,297.5571428571429,-84.98571428571428,-88.85714285714286,22.82857142857143,27.18781428571429,32.28481428571428,7,NAVIRE-7826,Bahamas,Bulk Carrier
455663655,158.7875,2.01342783994528,27.4,298.1,-36.775,-84.375,23.775000000000002,-10.59995,87.852825,4,NAVIRE-3655,France,Passenger Ship
457122734,159.042,2.130028168827819,37.7,217.3,-69.72,-81.2,29.6,32.62518,33.76314,5,NAVIRE-2734,Denmark,Tanker
457668606,158.51,1.459143584435754,31.74285714285714,340.07142857142856,-83.27142857142857,-93.74285714285715,20.9,-4.346528571428573,43.49122857142857,7,NAVIRE-8606,Liberia,Fishing Vessel
458498610,160.11399999999998,2.217392612957844,31.74,133.92000000000002,-60.18000000000001,-72.54,21.259999999999998,-6.418340000000001,-27.056079999999998,5,NAVIRE-8610,Denmark,General Cargo
459764910,157.96,1.3220590001962869,34.199999999999996,141.96666666666667,-78.56666666666666,-95.98333333333333,28.0,-13.880949999999999,-13.896766666666666,6,NAVIRE-4910,Bahamas,Container Ship
462828696,157.65,,35.0,213.8,-77.8,-114.3,39.2,-30.0903,65.313,1,NAVIRE-8696,France,General Cargo
465482524,159.4575,1.84805077491574,26.525,250.77499999999998,-101.175,-80.0,20.475,-37.897724999999994,15.704925,4,NAVIRE-2524,Malta,Bulk Carrier
465772627,160.09285714285716,1.1681854060281518,36.48571428571428,251.88571428571427,-79.27142857142857,-87.3142857142857,24.971428571428568,26.101942857142856,-57.848971428571424,7,NAVIRE-2627,China,General Cargo
466000944,158.39333333333335,1.8220958628275732,33.03333333333333,267.43333333333334,-97.16666666666667,-77.93333333333334,21.633333333333336,5.000766666666666,-51.02360000000001,3,NAVIRE-0944,Singapore,Passenger Ship
466426533,158.99166666666667,1.9334261471974235,38.36666666666667,287.8833333333333,-58.4,-106.96666666666665,20.0,-7.433416666666666,-46.011266666666664,6,NAVIRE-6533,Denmark,Bulk Carrier
467574402,160.015,1.5332862311605937,37.375,303.3,-66.825,-80.525,18.724999999999998,17.447599999999998,68.857025,4,NAVIRE-4402,France,Fishing Vessel
468051507,159.9075,2.316741605502565,27.5,150.2,-99.19999999999999,-72.375,22.2,-27.148224999999996,-13.525924999999997,4,NAVIRE-1507,Panama,Bulk Carrier
468098550,158.65,2.012454081108791,26.5625,193.35000000000002,-68.925,-93.6125,26.675,-20.7040875,-14.722750000000001,8,NAVIRE-8550,Liberia,Bulk Carrier
468131793,161.21,,31.4,48.4,-57.0,-83.0,27.9,-66.1828,17.8915,1,NAVIRE-1793,USA,Bulk Carrier
469045896,160.16333333333333,1.3002051120240037,27.933333333333334,326.40000000000003,-56.5,-85.53333333333335,15.766666666666666,-56.84193333333334,-46.635933333333334,3,NAVIRE-5896,France,Fishing Vessel
469514250,160.414,0.8112829346165208,26.919999999999998,183.76000000000002,-67.86,-91.96000000000001,26.139999999999997,-33.37568,17.072300000000002,5,NAVIRE-4250,Denmark,General Cargo
469777847,159.6,,42.6,108.6,-20.8,-88.5,36.9,-88.517,49.7751,1,NAVIRE-7847,China,Tanker
470359883,157.55,0.542279140910538,26.225,186.1,-59.6,-89.375,24.85,3.0879499999999993,42.9031,4,NAVIRE-9883,China,Tanker
471117456,158.1225,2.243113535542364,26.975,131.17499999999998,-62.650000000000006,-85.35,14.05,-9.3615,37.9016,4,NAVIRE-7456,Panama,Fishing Vessel
471332874,159.5525,1.957299524490689,25.2375,302.1625,-70.1,-82.89999999999999,26.65,-7.549662499999999,-52.508475000000004,8,NAVIRE-2874,Marshall Islands,Tanker
471709181,158.31,2.5173001410241107,40.75,106.95,-70.3,-93.05000000000001,40.2,-1.738949999999999,-63.58865000000001,2,NAVIRE-9181,USA,Passenger Ship
471846120,159.7125,1.591631762269993,20.375,122.775,-56.475,-90.075,24.925,-5.845625,-89.1497,4,NAVIRE-6120,USA,General Cargo
472097386,158.51600000000002,1.4908487515505988,29.96,272.5,-53.8,-77.9,20.04,10.73256,42.09416,5,NAVIRE-7386,Marshall Islands,Fishing Vessel
472360093,158.222,1.193951422797432,24.3,230.6,-62.339999999999996,-75.0,24.240000000000002,10.317620000000002,-18.16424,5,NAVIRE-0093,Liberia,Container Ship
472597180,158.46571428571428,1.7430323877547182,27.82857142857143,264.7714285714286,-76.94285714285715,-95.97142857142856,28.542857142857144,7.546385714285714,4.195314285714287,7,NAVIRE-7180,Denmark,Container Ship
473916468,158.73,2.235900266112061,30.54,89.4,-65.96000000000001,-111.55999999999999,22.54,3.368119999999999,-25.187580000000004,5,NAVIRE-6468,Marshall Islands,General Cargo
474003611,160.845,1.38396772602062,30.9,327.82500000000005,-58.325,-92.025,25.825,61.849925,-102.287825,4,NAVIRE-3611,Denmark,Bulk Carrier
474472853,160.082,1.7964047428127181,32.28,327.82000000000005,-69.08,-88.84,23.68,-10.981660000000002,-18.787460000000003,5,NAVIRE-2853,Marshall Islands,Passenger Ship
474561158,159.81,1.1513759884011219,27.1,131.5,-78.475,-95.775,18.525000000000002,55.95205,-68.75550000000001,4,NAVIRE-1158,Marshall Islands,Fishing Vessel
475112776,158.625,2.260936384185404,30.775,260.925,-66.45,-88.175,33.925,-27.582825,-62.78724999999999,4,NAVIRE-2776,Singapore,Passenger Ship
478707016,158.13666666666666,1.8207416071480356,36.96666666666667,201.27777777777777,-49.51111111111111,-88.56666666666666,33.47777777777778,-10.483955555555557,-16.205933333333334,9,NAVIRE-7016,Denmark,Tanker
478927568,158.27,1.4730512550485129,35.949999999999996,255.75,-82.45,-89.2,27.75,-4.8962499999999975,87.25911666666666,6,NAVIRE-7568,Panama,General Cargo
479231964,158.958,1.8152878559611414,29.139999999999997,375.08000000000004,-64.58,-84.22,24.2,29.852899999999998,21.6557,5,NAVIRE-1964,Marshall Islands,General Cargo
479502357,159.56,1.1776530332261106,18.725,63.5,-65.675,-91.925,31.425,40.48505,-4.331499999999998,4,NAVIRE-2357,Singapore,Passenger Ship
479597234,159.79999999999998,0.43312815655415426,13.366666666666667,186.46666666666667,-84.0,-93.16666666666667,28.599999999999998,-52.618066666666664,-98.7136,3,NAVIRE-7234,Liberia,Tanker
481152642,159.58,0.7933788502348822,27.32,253.34,-67.0,-96.52000000000001,23.46,40.8725,11.022140000000004,5,NAVIRE-2642,Panama,Fishing Vessel
481997523,159.46166666666667,1.0649021864315265,34.35,249.4333333333333,-86.58333333333333,-93.78333333333335,35.35,44.80113333333333,58.421683333333334,6,NAVIRE-7523,Panama,General Cargo
482078287,158.03666666666666,0.7617304860206974,30.2,202.03333333333333,-51.06666666666666,-99.13333333333333,37.13333333333333,26.314933333333332,-98.27256666666666,3,NAVIRE-8287,Liberia,Tanker
482218335,158.4114285714286,2.1959161229536086,30.342857142857145,267.35714285714283,-83.02857142857144,-83.5,27.7,10.906328571428572,28.067457142857144,7,NAVIRE-8335,France,Tanker
482501437,158.93142857142857,1.647821072117447,34.07142857142857,241.94285714285712,-77.89999999999999,-88.57142857142857,24.457142857142856,13.756942857142858,16.577542857142852,7,NAVIRE-1437,China,Bulk Carrier
482698090,158.68125,2.459810895751357,33.25,293.4875,-68.0125,-87.45,22.337500000000002,2.731187499999999,4.857412499999999,8,NAVIRE-8090,Liberia,Bulk Carrier
484144611,159.35999999999999,1.0295630140986987,24.66,324.36,-73.12,-89.53999999999999,25.8,20.179299999999998,52.76537999999999,5,NAVIRE-4611,Malta,Fishing Vessel
484170624,159.00333333333333,0.6741908730718218,31.299999999999997,279.53333333333336,-59.56666666666666,-103.8,30.100000000000005,17.996,7.609300000000002,3,NAVIRE-0624,Liberia,Bulk Carrier
484698904,159.87666666666667,0.5132575701665933,30.766666666666666,196.53333333333333,-42.96666666666667,-79.06666666666666,20.966666666666665,37.94723333333334,21.40216666666667,3,NAVIRE-8904,Panama,Tanker
485481754,159.47,1.8057869937140072,28.7,151.7,-61.975,-69.3,30.125,8.179525,29.945825,4,NAVIRE-1754,Malta,Container Ship
486243458,158.95000000000002,2.0360255401148533,32.86666666666667,191.53333333333333,-70.0,-88.23333333333333,23.25,-2.254583333333333,88.09530000000001,6,NAVIRE-3458,Singapore,Fishing Vessel
